id,school,gender,age,home address,parents cohabitation,moms education,dads education,moms job,dads job,choice reason,guardian,travel time,nursery education,internet access,higher education,significant other,household size,family relationship,free time,social activities,study time,first periods grade,second periods grade,third periods grade,failures,absences,health,weekday drinking,weekend drinking,heavy drinking
445,0,1,15,1,1,4,4,3,2,4,1,1,0,1,1,0,1,4,4,4,2,13,12,12,0,2,3,1,1,0
446,0,1,16,1,1,2,2,3,3,0,0,3,1,1,1,0,0,4,3,3,2,14,13,13,0,0,4,2,3,1
447,0,1,15,1,1,4,2,1,4,4,0,1,1,1,1,0,0,4,3,3,2,16,14,16,0,0,5,1,1,0
448,0,0,15,1,0,4,2,1,1,4,1,2,1,0,1,0,0,5,5,5,1,10,9,9,0,4,5,3,4,1
449,0,1,15,1,1,4,4,3,3,0,0,1,1,1,1,0,1,3,3,4,1,13,12,12,0,0,5,2,3,1
450,0,1,15,1,0,3,3,4,4,4,0,1,1,1,1,0,0,5,3,4,1,13,12,13,0,0,1,4,4,1
451,0,1,16,1,0,2,1,4,4,4,0,1,1,1,1,1,1,5,3,4,2,12,13,12,0,2,2,1,1,0
452,0,1,15,1,0,4,3,3,3,3,0,1,1,1,1,0,1,4,3,2,2,15,14,15,0,0,1,1,1,0
453,0,0,15,1,1,4,4,2,1,3,0,1,1,0,1,0,1,3,2,2,2,15,15,16,0,8,5,1,1,0
454,0,0,15,1,1,1,2,4,0,1,1,1,1,1,1,0,0,4,3,2,2,14,13,14,0,0,5,1,1,0
455,0,1,16,1,1,4,2,3,4,0,0,1,1,1,1,0,1,4,2,3,2,16,15,16,0,2,5,1,1,0
456,0,1,16,0,1,4,4,1,2,4,0,1,1,0,1,0,1,2,4,4,2,17,16,16,0,0,4,2,3,1
457,0,1,16,1,1,1,1,3,3,0,1,4,0,1,1,1,1,5,5,5,1,10,10,16,0,0,5,5,5,1
458,0,1,16,1,1,1,2,4,3,3,1,1,1,1,1,0,0,4,4,3,2,13,13,10,0,0,1,1,1,0
459,0,1,16,1,1,4,3,2,1,1,0,1,1,1,1,0,1,3,4,4,3,14,13,13,0,0,4,2,4,1
460,0,1,15,1,1,4,3,3,3,3,1,1,1,1,1,1,0,4,4,4,2,13,12,12,0,0,2,2,4,1
461,0,1,16,1,1,4,3,2,3,0,0,3,1,1,1,0,0,5,4,3,2,16,15,16,0,2,1,1,2,0
462,0,0,15,1,0,4,4,4,3,3,0,1,0,1,1,1,1,1,3,3,4,11,12,12,0,0,3,5,5,1
463,0,1,16,1,1,3,1,3,4,0,0,1,1,1,1,0,1,4,3,3,4,10,9,10,0,0,5,1,2,0
464,0,1,15,0,1,2,2,1,3,3,0,2,1,1,1,0,0,4,1,3,2,11,10,11,0,0,4,1,3,1
465,0,1,15,0,1,3,1,4,4,3,1,2,0,1,1,0,0,4,4,2,4,15,15,15,0,6,3,2,3,1
466,0,0,16,1,1,3,1,4,4,3,1,2,1,1,1,0,1,4,3,2,4,13,11,11,0,2,5,1,1,0
467,0,0,15,1,1,4,2,4,4,0,0,1,1,1,1,0,1,3,3,3,4,11,9,10,0,0,3,1,1,0
468,0,1,15,0,1,1,1,4,4,3,0,1,0,1,1,1,1,3,3,4,2,13,11,11,0,2,5,2,4,1
469,0,0,16,1,1,3,1,4,4,3,0,1,1,0,1,0,1,5,3,2,1,13,13,14,0,0,5,2,2,1
470,0,1,16,1,1,3,3,4,3,1,0,1,1,1,1,0,1,4,3,3,2,11,11,11,0,4,5,2,4,1
471,0,0,15,1,1,4,3,2,4,1,0,1,1,1,1,0,1,4,3,3,2,11,11,11,0,0,5,2,3,1
472,0,0,15,1,1,4,0,2,4,0,0,2,1,1,1,0,1,3,4,3,4,12,11,11,0,0,1,1,1,0
473,0,1,16,1,1,2,2,4,4,3,0,1,1,1,1,1,1,5,2,3,4,13,13,13,0,1,3,1,3,1
474,0,0,17,1,1,2,1,4,4,1,0,2,1,1,0,0,1,4,5,1,1,9,9,10,3,0,3,1,1,0
475,0,1,16,1,1,3,4,0,4,0,0,1,1,1,1,0,1,2,4,3,2,12,11,11,0,14,3,1,2,0
476,0,0,15,1,1,2,3,4,3,0,1,1,0,1,1,1,1,3,2,2,1,11,11,12,0,0,3,1,3,1
477,0,0,15,1,1,2,3,4,4,1,0,1,0,1,1,0,1,5,3,2,3,10,9,9,0,2,5,1,2,0
478,0,1,15,1,1,3,2,3,4,3,0,1,1,1,1,0,0,4,4,4,2,12,11,11,0,4,5,1,1,0
479,0,0,15,1,1,2,2,3,3,1,0,2,1,1,1,0,0,5,3,3,2,13,12,13,0,2,4,1,3,1
480,0,1,15,1,1,1,1,4,4,1,1,1,0,1,1,0,1,4,3,2,2,13,12,12,0,2,4,2,3,1
481,0,1,15,1,1,4,4,3,3,3,1,2,1,1,1,1,1,4,4,4,2,12,11,12,0,4,5,2,3,1
482,0,1,16,1,1,2,2,0,4,0,0,1,1,0,1,0,0,4,3,4,2,13,11,11,0,6,2,1,2,0
483,0,1,15,1,1,4,2,4,4,3,0,1,1,1,1,0,1,5,3,3,3,15,15,15,0,4,1,1,3,1
484,0,0,16,1,1,2,2,3,4,3,1,2,0,1,1,0,1,4,4,2,2,12,10,11,0,6,3,1,1,0
485,0,0,16,1,0,4,4,2,1,3,0,1,1,0,1,0,0,4,1,3,2,9,9,10,0,6,5,3,5,1
486,0,1,16,1,1,3,3,4,4,1,0,1,1,1,1,1,1,4,3,3,3,9,11,11,0,2,4,1,3,1
487,0,1,15,1,1,4,3,3,4,3,0,1,1,1,1,0,1,4,5,5,1,14,13,13,0,6,1,1,3,1
488,0,1,16,1,1,3,1,4,4,1,1,1,1,0,1,0,0,3,3,3,2,12,13,12,0,0,2,2,3,1
489,0,1,16,1,1,4,2,2,3,1,0,2,1,1,1,0,1,5,3,3,2,13,14,14,0,2,1,1,1,0
490,0,0,15,1,1,2,2,3,1,3,0,1,1,1,1,0,0,4,3,4,4,11,12,12,0,2,4,1,1,0
491,0,1,15,0,1,1,1,0,4,1,0,2,1,1,1,0,1,3,1,2,4,13,13,13,0,4,1,1,1,0
492,0,0,16,0,1,4,3,3,4,3,0,2,0,1,1,0,1,3,3,3,1,9,11,11,0,6,4,1,1,0
493,0,1,16,1,1,2,1,4,4,0,0,1,1,0,1,1,1,4,3,5,2,13,12,12,0,0,5,1,1,0
494,0,1,16,1,1,4,4,4,4,3,0,1,0,1,1,0,1,5,3,4,1,12,13,13,0,4,1,1,2,0
495,0,1,16,1,1,4,3,4,0,0,0,1,1,1,1,0,1,5,3,5,3,12,13,13,0,2,3,1,1,0
496,0,0,16,1,1,4,4,3,3,4,0,1,1,1,1,0,1,4,5,5,1,9,9,8,0,12,4,5,5,1
497,0,0,16,1,1,4,4,3,2,4,1,1,1,1,1,1,1,4,4,3,3,16,16,16,0,0,4,1,1,0
498,0,0,15,1,1,4,4,3,4,0,0,1,0,1,1,0,1,5,3,3,1,12,13,12,0,2,5,1,1,0
499,0,1,15,1,1,3,2,3,4,1,0,2,1,1,1,0,1,4,3,5,2,11,10,10,0,16,2,1,1,0
500,0,0,15,1,0,3,4,3,4,0,0,1,1,1,1,0,1,5,4,4,2,16,16,16,0,0,1,1,1,0
501,0,1,15,1,0,3,3,4,1,3,1,1,1,0,1,0,1,4,3,3,4,10,10,10,0,10,4,1,1,0
502,0,1,15,1,1,2,2,4,4,0,0,1,1,1,1,0,1,5,1,2,4,10,10,10,0,4,3,1,1,0
503,0,0,16,1,1,3,3,3,4,1,1,1,1,1,1,0,1,5,3,3,3,13,14,14,0,4,5,1,1,0
504,0,0,15,0,1,4,4,4,4,1,1,4,1,1,1,1,1,1,3,5,4,12,10,11,0,8,1,3,5,1
505,0,1,16,1,1,4,4,1,1,4,0,1,1,1,1,1,0,5,4,5,3,15,15,14,0,2,4,1,1,0
506,0,0,15,1,0,4,4,2,2,0,0,1,1,1,1,0,0,5,5,3,1,13,14,14,0,4,4,1,1,0
507,0,1,16,0,1,3,3,3,4,3,1,1,1,1,1,0,1,4,1,2,3,11,11,11,0,4,2,1,1,0
508,0,1,16,1,1,2,2,0,4,1,0,1,1,1,1,0,1,3,1,2,2,8,10,10,1,12,5,1,1,0
509,0,0,15,1,1,4,2,2,4,0,0,1,1,1,1,0,0,3,5,2,1,18,17,18,0,10,3,1,1,0
510,0,0,15,0,1,2,1,1,3,3,0,1,1,1,1,1,1,5,4,2,2,10,9,10,0,4,5,1,1,0
511,0,0,16,1,1,4,4,2,2,0,1,1,1,1,1,0,1,5,4,4,2,16,14,14,0,6,5,1,2,0
512,0,0,15,1,1,4,4,4,2,3,1,2,1,0,1,0,1,4,4,3,2,16,15,16,0,4,2,1,1,0
513,0,0,16,1,1,3,3,4,3,1,1,2,1,1,1,0,1,5,4,2,1,14,14,15,0,6,5,1,1,0
514,0,0,17,0,1,1,3,4,4,0,1,3,1,1,1,0,1,5,2,4,2,12,11,11,1,14,5,1,4,1
515,0,0,15,1,1,3,4,4,4,3,1,1,1,1,1,0,1,3,4,3,1,14,13,14,0,2,4,1,2,0
516,0,1,15,1,1,1,2,0,3,0,0,1,0,1,1,0,1,3,2,3,2,14,14,14,0,0,1,1,2,0
517,0,0,15,1,1,2,2,3,3,1,1,1,1,1,1,0,1,5,5,4,4,14,13,13,0,6,5,1,2,0
518,0,1,16,1,1,2,4,4,1,0,1,2,1,1,1,1,0,4,2,2,2,14,12,13,0,2,5,1,2,0
519,0,0,16,1,1,4,4,1,4,0,0,1,1,1,1,0,1,3,4,4,1,12,13,13,0,4,5,1,4,1
520,0,1,16,1,1,2,2,4,4,1,0,1,1,1,1,1,1,5,4,4,2,12,11,11,0,0,5,1,1,0
521,0,0,15,1,1,3,4,3,3,1,1,1,1,1,1,0,1,5,5,5,1,9,9,9,0,2,5,3,2,1
522,0,1,15,1,0,3,4,4,4,1,0,1,1,1,1,1,0,5,3,2,2,10,11,11,0,0,1,1,1,0
523,0,1,19,1,1,0,1,0,4,0,4,1,0,0,0,0,1,3,4,2,2,9,10,11,2,0,5,1,1,0
524,0,0,16,0,1,4,4,2,2,0,0,1,1,1,1,0,1,3,5,5,1,14,14,15,0,8,4,2,5,1
525,0,0,16,1,1,2,3,4,4,0,0,2,0,1,1,1,1,3,2,3,3,13,12,13,0,4,1,2,2,1
526,0,1,15,0,1,3,4,3,2,0,1,2,1,1,1,1,1,4,2,2,3,10,11,12,0,0,5,2,2,1
527,0,1,18,1,1,2,1,3,4,3,0,1,1,1,0,1,1,5,4,5,2,10,9,8,3,10,5,1,3,1
528,0,1,17,1,0,2,1,4,4,0,0,3,1,1,1,0,0,3,2,2,1,11,10,11,0,8,5,1,2,0
529,0,1,15,1,1,1,1,0,4,0,0,3,0,1,1,1,1,4,3,3,1,11,12,13,0,6,4,1,2,0
530,0,1,17,1,1,2,2,4,4,0,1,1,1,1,1,1,0,3,4,4,1,13,12,12,0,2,5,1,3,1
531,0,1,16,1,0,3,4,3,4,0,1,1,1,1,1,0,1,3,2,1,1,15,13,14,0,12,5,1,4,1
532,0,0,16,1,1,2,1,0,4,0,0,4,1,0,1,0,1,3,2,1,1,9,9,11,0,4,2,1,1,0
533,0,1,16,1,0,2,2,4,4,1,0,1,1,0,1,0,1,5,3,4,1,13,11,11,1,12,5,1,1,0
534,0,0,15,0,1,3,4,0,2,0,0,4,1,0,1,1,1,5,3,3,2,12,11,11,0,2,5,1,1,0
535,0,1,15,1,1,4,4,3,0,0,0,1,1,1,1,1,1,4,3,3,3,13,14,15,0,4,5,1,1,0
536,0,0,17,0,1,3,4,0,4,0,0,3,1,0,1,0,1,5,4,5,2,10,9,10,0,2,5,2,4,1
537,0,1,16,0,1,1,1,0,4,0,0,4,1,0,1,0,1,5,1,3,2,14,13,13,0,0,3,1,1,0
538,0,0,18,1,1,3,1,3,3,0,0,2,1,1,1,1,0,3,3,4,1,11,11,12,0,2,4,4,5,1
539,0,1,18,1,0,3,2,4,3,0,4,1,0,1,1,1,1,4,3,3,3,12,11,11,0,10,5,5,1,1
540,0,1,16,0,1,1,1,4,3,3,0,2,1,0,1,1,1,3,3,3,1,12,11,11,0,8,1,1,2,0
541,0,1,16,1,0,3,3,4,4,0,4,2,0,1,1,1,1,4,3,2,1,9,9,10,0,4,5,1,1,0
542,0,0,16,1,1,1,1,3,4,0,0,1,1,0,1,1,0,4,4,4,2,10,10,10,2,0,5,1,3,1
543,0,1,15,1,1,4,4,2,2,0,0,2,1,1,1,0,1,4,3,2,1,13,14,14,0,6,5,1,1,0
544,0,1,15,0,1,1,1,4,4,0,0,3,1,1,1,1,1,5,5,5,1,8,9,9,1,2,1,1,1,0
545,0,0,15,1,1,4,3,2,3,0,1,2,1,1,1,0,1,2,2,2,4,9,11,11,0,6,3,1,1,0
546,0,1,15,1,0,3,3,3,3,1,0,1,0,0,1,1,1,1,3,2,2,9,8,9,0,24,1,2,3,1
547,0,0,16,1,1,4,4,3,3,0,0,1,1,1,1,0,1,5,3,3,3,15,13,13,0,0,5,1,3,1
548,0,0,16,1,1,2,2,3,3,3,1,2,1,1,1,0,0,2,3,3,1,12,11,11,0,4,2,2,2,1
549,0,1,15,1,1,4,4,2,3,0,0,1,1,1,1,0,1,4,2,2,3,13,13,13,0,2,5,1,1,0
550,0,1,16,1,1,1,1,0,0,0,0,1,1,1,1,0,0,3,4,4,1,10,11,11,0,4,1,3,3,1
551,0,0,17,1,1,2,1,4,4,1,0,1,1,1,1,0,1,5,4,5,1,9,7,6,0,22,5,1,2,0
552,0,1,15,1,1,1,1,4,3,0,1,1,1,1,1,0,1,4,4,2,2,12,12,12,0,0,5,1,2,0
553,0,1,15,1,0,2,1,0,4,1,0,2,1,1,0,1,0,4,4,2,1,11,10,10,0,0,5,1,1,0
554,0,1,15,1,1,3,2,1,3,1,1,1,1,1,1,0,1,3,3,2,2,11,11,11,1,2,3,1,1,0
555,0,1,15,1,1,1,2,0,4,0,0,1,0,1,1,0,1,4,3,2,2,13,12,13,0,6,5,1,1,0
556,0,1,15,1,1,1,2,0,3,0,1,1,0,0,1,1,1,2,3,4,2,11,11,11,0,6,1,2,4,1
557,0,0,16,1,1,4,4,2,2,0,0,1,1,1,0,1,1,3,3,2,1,9,9,8,0,16,5,2,1,0
558,0,0,15,1,0,2,1,3,4,0,0,4,1,1,1,0,0,4,5,5,1,12,11,11,0,0,5,2,5,1
559,0,0,18,1,1,1,1,4,4,0,0,1,1,1,0,1,0,2,3,5,1,11,9,0,2,0,4,2,5,1
560,0,0,16,1,1,2,1,0,4,0,0,1,1,0,1,1,0,4,4,4,1,9,10,10,1,6,5,3,5,1
561,0,1,15,0,1,3,3,3,3,3,4,2,1,1,1,1,1,4,2,1,3,13,13,13,0,2,3,2,3,1
562,0,0,19,1,1,3,2,3,0,1,0,1,1,1,0,1,1,4,5,4,1,11,9,11,0,6,4,1,1,0
563,0,1,17,1,1,4,4,4,2,0,0,1,1,0,1,1,1,4,2,1,1,13,13,13,0,0,4,1,1,0
564,0,0,15,0,1,2,3,0,3,0,0,1,1,0,1,0,1,4,4,4,2,7,8,8,0,0,1,1,1,0
565,0,0,17,0,1,1,2,4,4,3,0,1,1,0,1,0,0,2,2,2,1,9,8,10,3,14,5,3,3,1
566,0,1,18,0,1,1,1,0,4,0,0,3,0,0,1,0,1,5,2,5,1,11,10,11,3,6,4,1,5,1
567,0,0,16,0,1,2,2,0,4,0,0,3,0,0,1,0,1,4,2,2,1,12,10,11,0,4,3,1,2,0
568,0,0,16,1,1,3,3,4,3,0,1,1,1,1,1,1,1,4,5,5,2,10,10,1,1,0,5,4,4,1
569,0,0,16,1,1,1,2,1,3,0,0,2,0,1,1,0,0,4,4,5,1,9,8,10,2,0,5,3,5,1
570,0,0,17,0,1,2,1,0,4,0,0,2,1,1,0,1,0,3,3,2,1,8,8,9,1,8,5,2,2,1
571,0,0,17,0,1,3,2,4,4,0,0,2,1,1,1,1,1,4,4,4,2,7,6,8,2,4,3,1,4,1
572,0,0,15,1,1,1,2,4,4,0,0,2,1,0,1,0,0,4,4,4,1,8,9,10,0,2,5,2,4,1
573,0,0,16,1,1,1,3,0,3,0,1,1,1,1,0,0,1,5,3,3,1,9,8,8,1,2,2,1,4,1
574,0,0,17,0,1,1,1,4,3,0,0,4,1,0,0,1,0,5,3,5,2,8,8,8,0,0,5,1,5,1
575,0,0,17,1,1,3,2,3,3,0,0,2,0,0,0,0,1,4,5,2,1,8,7,8,3,10,2,1,1,0
576,0,0,16,1,1,2,2,4,4,0,1,1,1,1,0,0,1,4,3,5,2,9,10,11,0,0,4,2,4,1
577,0,1,16,1,1,4,2,1,3,1,1,1,1,1,1,1,1,4,2,3,2,17,17,18,0,0,3,1,1,0
578,0,1,16,1,1,2,2,4,4,1,0,1,0,1,1,0,1,5,1,5,2,12,12,13,0,0,4,1,1,0
579,0,1,16,1,1,4,4,1,1,3,0,1,1,1,1,1,1,4,4,2,2,16,16,17,0,0,3,1,1,0
580,0,0,16,1,1,3,4,4,4,0,1,3,0,1,1,0,1,3,4,5,1,9,9,10,1,4,2,2,4,1
581,0,0,16,1,1,1,0,4,4,3,0,2,1,1,1,1,1,4,3,2,2,16,17,18,0,0,3,1,1,0
582,0,0,17,1,1,4,4,2,4,3,0,1,1,1,1,0,0,4,4,4,2,11,9,10,0,0,5,1,3,1
583,0,1,16,1,1,1,3,0,3,1,0,1,0,1,1,1,1,4,3,5,2,14,13,13,0,0,3,1,1,0
584,0,1,16,1,1,3,3,4,4,3,0,2,1,1,1,0,0,4,4,5,2,14,14,15,0,0,4,1,1,0
585,0,0,17,1,1,4,3,2,4,0,0,2,1,1,1,0,0,4,4,4,2,10,11,11,0,0,4,4,4,1
586,0,1,16,1,1,2,2,3,4,3,0,2,0,1,1,0,1,3,4,4,2,13,12,14,0,0,5,1,4,1
587,0,0,17,1,1,3,3,4,4,3,1,1,0,1,1,0,1,4,3,4,2,11,9,10,0,4,4,1,4,1
588,0,0,16,0,1,4,2,2,3,4,0,1,1,1,1,1,1,4,3,3,1,10,9,11,0,8,3,3,4,1
589,0,0,17,1,1,4,3,4,4,0,0,1,1,1,1,1,1,5,2,3,2,11,11,13,0,4,2,1,1,0
590,0,0,16,1,1,4,3,2,4,1,0,1,1,1,1,0,1,3,4,3,2,11,10,11,0,4,3,2,3,1
591,0,0,16,1,1,3,3,3,4,1,0,1,1,1,1,1,1,4,2,3,2,11,12,13,0,0,3,1,2,0
592,0,1,17,1,1,2,4,3,3,3,1,1,1,0,1,0,1,5,4,2,2,17,18,17,0,0,5,2,3,1
593,0,1,17,1,1,3,3,4,4,3,0,1,1,1,1,1,0,5,3,3,2,14,13,14,0,32,1,2,3,1
594,0,1,16,1,1,3,2,4,4,3,0,1,1,1,1,0,1,1,2,2,2,14,15,16,0,8,1,1,2,0
595,0,0,17,1,1,3,3,3,3,4,0,1,1,1,1,1,1,4,3,4,2,11,13,14,0,6,4,2,3,1
596,0,0,16,1,1,1,2,3,3,4,0,1,1,1,1,1,1,3,3,3,1,10,9,11,0,0,3,1,2,0
597,0,0,16,1,1,2,1,4,4,0,0,1,1,1,1,1,0,4,2,3,2,13,14,16,0,0,5,1,2,0
598,0,1,17,1,0,3,3,1,4,3,0,1,0,1,1,1,1,3,3,3,2,12,13,14,0,10,3,1,3,1
599,0,0,17,0,1,1,2,0,4,1,0,1,1,0,1,0,1,3,1,3,2,9,9,10,0,6,3,1,5,1
600,0,1,16,1,1,2,3,3,3,0,0,1,1,1,1,0,1,4,3,3,2,12,12,13,0,6,2,1,1,0
601,0,1,17,1,1,1,1,0,3,0,0,1,1,1,1,0,1,5,3,3,2,12,11,12,0,0,3,1,1,0
602,0,0,17,1,1,1,2,0,3,4,4,2,0,1,1,0,1,4,4,4,2,10,11,12,0,16,5,4,5,1
603,0,0,16,0,1,3,3,3,3,3,0,1,1,1,1,0,1,4,3,2,1,11,10,10,0,0,5,3,4,1
604,0,0,16,1,1,2,3,4,4,1,1,2,1,1,1,0,1,5,3,3,1,13,12,12,0,0,3,1,1,0
605,0,1,17,1,1,2,4,3,3,0,1,1,1,1,1,1,0,4,3,2,2,14,15,16,0,8,5,1,1,0
606,0,0,17,1,1,4,4,3,2,1,0,1,1,1,1,0,1,5,2,3,1,13,13,14,0,4,5,1,2,0
607,0,0,16,0,1,3,3,2,4,1,1,3,1,1,1,0,0,3,3,4,1,10,11,12,0,16,3,3,5,1
608,0,1,17,1,1,4,4,3,2,1,0,2,1,1,1,0,1,4,2,4,1,14,15,16,1,30,2,2,3,1
609,0,1,16,1,1,4,4,2,2,3,0,1,1,1,1,0,0,4,5,2,2,11,10,11,0,0,3,1,2,0
610,0,1,16,1,1,4,3,1,4,1,0,1,1,1,1,0,1,4,3,5,2,14,14,15,0,2,2,1,5,1
611,0,1,16,1,1,2,3,4,4,3,0,1,1,0,1,0,1,4,4,3,2,11,12,12,0,4,4,1,3,1
612,0,1,17,1,1,1,1,4,4,0,0,1,0,0,1,0,1,4,4,4,2,14,15,15,0,0,1,1,3,1
613,0,1,17,0,1,2,2,4,4,3,0,1,1,1,1,0,1,5,3,2,1,13,13,13,0,21,3,1,2,0
614,0,1,16,0,1,2,2,3,3,3,0,2,0,1,1,0,1,5,3,5,4,13,13,13,0,6,5,1,1,0
615,0,1,17,1,1,3,4,0,3,1,0,1,1,1,1,1,1,4,4,3,3,8,9,8,1,14,5,3,4,1
616,0,1,16,1,0,3,1,3,4,0,0,1,1,1,1,0,1,2,3,3,2,11,11,12,0,2,4,2,2,1
617,0,1,16,1,1,4,3,2,4,4,0,1,1,1,1,1,1,1,3,2,2,14,15,15,0,4,1,1,1,0
618,0,1,16,1,1,1,1,0,4,1,0,2,1,0,1,0,1,4,3,2,1,12,13,13,0,2,5,1,4,1
619,0,1,17,0,1,4,3,2,4,3,0,2,1,1,1,1,1,4,4,2,3,11,12,12,0,0,4,1,1,0
620,0,1,19,1,1,3,3,4,4,3,4,1,1,1,1,0,1,4,3,3,4,12,12,12,0,4,3,1,2,0
621,0,0,17,1,1,4,4,3,4,1,0,1,1,1,1,1,0,5,3,5,2,13,12,12,0,15,3,4,5,1
622,0,1,16,1,0,2,2,4,4,3,0,1,1,1,1,0,1,3,3,4,2,13,13,13,0,0,4,1,1,0
623,0,0,18,1,1,2,2,3,4,1,0,1,1,1,1,0,1,4,4,4,2,12,11,11,0,10,5,2,4,1
624,0,1,17,0,1,4,4,3,4,4,0,1,1,0,1,0,0,5,2,1,1,12,11,11,0,6,3,1,2,0
625,0,1,17,1,1,3,2,4,4,3,0,2,1,1,1,0,0,4,4,4,2,14,16,15,0,2,1,1,3,1
626,0,1,17,1,1,4,3,4,4,3,0,1,1,1,1,1,1,3,4,5,2,11,9,10,0,16,1,2,4,1
627,0,0,18,1,1,3,3,3,1,1,1,1,1,1,1,0,0,3,2,4,2,10,10,10,0,10,4,2,4,1
628,0,1,17,1,1,2,3,0,4,1,1,2,1,0,1,0,1,3,3,3,1,12,13,13,0,4,3,1,4,1
629,0,1,17,1,1,2,2,0,0,0,0,1,1,1,1,0,1,4,3,3,3,12,12,13,0,0,4,1,1,0
630,0,1,17,0,1,2,1,0,3,3,0,2,1,1,1,0,1,4,2,5,2,11,10,11,0,0,5,1,2,0
631,0,1,17,1,1,1,1,0,4,3,0,1,1,0,1,1,1,4,3,4,3,12,12,12,0,12,5,1,1,0
632,0,1,16,1,1,2,3,3,2,4,0,1,1,1,1,0,1,2,3,1,2,13,13,14,0,0,3,1,1,0
633,0,0,18,1,1,2,2,4,4,1,0,2,1,1,1,0,1,3,3,3,2,10,9,10,3,9,4,5,5,1
634,0,1,16,1,1,4,4,2,3,1,0,1,0,1,1,0,1,5,3,2,3,15,16,16,0,4,5,1,1,0
635,0,1,18,0,1,3,1,4,4,3,0,1,1,1,1,1,1,5,3,3,2,8,8,8,0,4,4,1,1,0
636,0,1,17,1,1,3,2,4,4,0,0,1,0,1,1,0,1,5,3,4,2,17,18,17,0,2,3,1,3,1
637,0,0,17,1,1,2,3,3,3,3,1,1,0,1,1,0,0,5,3,3,2,10,11,11,0,0,3,1,3,1
638,0,0,18,1,1,2,1,0,4,0,0,4,1,1,1,1,0,4,3,2,2,9,10,11,0,2,3,4,5,1
639,0,1,17,1,0,2,1,4,4,0,0,2,1,1,1,1,1,3,2,3,3,15,15,16,0,0,3,1,2,0
640,0,1,17,1,1,4,3,1,4,3,1,1,1,1,1,1,0,3,2,3,2,14,12,12,0,0,3,1,2,0
641,0,0,17,0,1,2,2,4,4,0,1,2,1,1,1,0,1,4,5,2,2,12,13,13,0,0,1,1,1,0
642,0,0,17,1,1,4,4,2,2,3,0,1,1,1,1,1,1,4,5,5,2,13,13,13,0,0,2,1,3,1
643,0,0,16,1,1,4,4,1,4,3,1,1,1,1,1,0,1,4,2,4,2,13,13,14,0,0,1,2,4,1
644,0,0,16,1,1,1,1,4,4,1,0,2,1,1,1,0,0,3,4,2,2,9,9,9,0,2,5,1,1,0
645,0,0,16,1,1,3,2,0,4,3,0,2,1,1,1,1,1,5,3,3,3,12,12,12,0,0,2,1,3,1
646,0,0,17,1,1,2,2,4,4,1,1,1,0,1,1,1,0,4,4,2,2,16,16,16,0,0,4,5,5,1
647,0,1,16,1,1,2,1,4,4,1,0,1,1,1,1,1,1,4,5,2,1,9,10,10,0,4,5,1,1,0
648,0,1,16,1,0,4,1,4,4,1,0,1,1,1,1,1,1,5,3,3,2,14,13,13,0,0,5,1,2,0
649,0,1,18,1,0,2,4,3,4,0,0,2,1,1,1,0,0,4,3,3,2,10,10,10,1,18,3,1,1,0
650,0,1,18,1,1,2,2,0,3,0,0,1,0,1,1,1,0,5,3,1,2,9,8,10,1,16,5,1,1,0
651,0,1,18,1,1,3,3,4,4,0,0,2,1,1,0,0,1,4,1,1,1,8,7,7,1,14,3,1,1,0
652,0,0,18,1,1,2,2,4,0,0,4,1,0,1,0,1,1,4,4,3,1,7,8,8,1,26,1,2,2,1
653,0,0,17,1,1,4,4,2,2,0,0,1,0,1,1,0,1,4,2,1,1,10,8,9,0,6,5,1,2,0
654,0,1,17,1,1,3,2,4,4,0,1,1,1,0,1,0,1,5,4,2,2,14,14,15,0,4,3,1,1,0
655,0,1,17,1,1,1,1,0,0,0,0,1,1,1,1,1,0,4,3,2,3,11,10,10,0,10,4,1,2,0
656,0,1,16,1,1,1,2,4,4,0,0,1,1,1,0,0,1,5,3,5,1,12,11,11,0,4,5,1,2,0
657,0,1,17,0,1,2,1,0,3,0,0,3,1,0,1,0,1,2,1,1,2,13,13,13,0,2,3,1,1,0
658,0,1,17,0,0,1,4,4,4,0,4,4,1,1,1,0,0,5,5,4,1,9,9,8,1,14,5,1,1,0
659,0,0,18,1,1,2,2,4,3,3,1,1,1,1,0,0,1,5,5,4,2,8,7,8,0,16,2,3,5,1
660,0,1,17,1,0,2,2,4,4,1,0,1,0,1,0,0,0,3,1,2,1,11,9,10,1,8,1,1,1,0
661,0,1,17,0,1,1,1,0,4,0,0,2,1,1,1,0,0,4,3,3,3,15,14,15,0,4,5,1,3,1
662,0,1,17,1,0,4,2,2,4,0,0,1,1,0,1,0,0,4,3,2,2,15,14,14,0,4,4,1,1,0
663,0,0,17,1,1,4,3,1,4,0,0,2,1,1,1,1,0,2,5,5,2,15,15,15,0,8,5,1,4,1
664,0,0,17,0,0,4,4,2,4,0,0,2,1,1,1,0,0,3,3,3,2,12,12,12,0,0,4,2,3,1
665,0,0,16,1,1,4,3,2,4,0,0,1,0,1,1,0,0,5,4,5,1,14,14,15,0,7,3,1,1,0
666,0,0,16,1,1,4,4,3,3,0,0,1,1,1,1,0,1,5,3,2,1,14,15,15,0,4,5,1,2,0
667,0,1,17,1,1,4,4,2,3,0,0,1,1,1,1,1,1,5,3,1,2,11,11,12,0,2,5,1,4,1
