id,school,gender,age,home address,parents cohabitation,moms education,dads education,moms job,dads job,choice reason,guardian,travel time,nursery education,internet access,higher education,significant other,household size,family relationship,free time,social activities,study time,first periods grade,second periods grade,third periods grade,failures,absences,health,weekday drinking,weekend drinking,heavy drinking
392,MS,M,17,U,T,3,1,services,services,course,mother,2,no,yes,yes,no,LE3,2,4,5,1,14,16,16,0,3,2,3,4,yes
393,MS,M,21,R,T,1,1,other,other,course,other,1,no,no,yes,no,GT3,5,5,3,1,10,8,7,3,3,3,3,3,yes
394,MS,M,18,R,T,3,2,services,other,course,mother,3,no,yes,yes,no,LE3,4,4,1,1,11,12,10,0,0,5,3,4,yes
395,MS,M,19,U,T,1,1,other,at_home,course,father,1,yes,yes,yes,no,LE3,3,2,3,1,8,9,9,0,5,5,3,3,yes
396,GP,F,18,U,A,4,4,at_home,teacher,course,mother,2,yes,no,yes,no,GT3,4,3,4,2,0,11,11,0,4,3,1,1,no
397,GP,F,17,U,T,1,1,at_home,other,course,father,1,no,yes,yes,no,GT3,5,3,3,2,9,11,11,0,2,3,1,1,no
398,GP,F,15,U,T,1,1,at_home,other,other,mother,1,yes,yes,yes,no,LE3,4,3,2,2,12,13,12,0,6,3,2,3,yes
399,GP,F,15,U,T,4,2,health,services,home,mother,1,yes,yes,yes,yes,GT3,3,2,2,3,14,14,14,0,0,5,1,1,no
400,GP,F,16,U,T,3,3,other,other,home,father,1,yes,no,yes,no,GT3,4,3,2,2,11,13,13,0,0,5,1,2,no
401,GP,M,16,U,T,4,3,services,other,reputation,mother,1,yes,yes,yes,no,LE3,5,4,2,2,12,12,13,0,6,5,1,2,no
402,GP,M,16,U,T,2,2,other,other,home,mother,1,yes,yes,yes,no,LE3,4,4,4,2,13,12,13,0,0,3,1,1,no
403,GP,F,17,U,A,4,4,other,teacher,home,mother,2,yes,no,yes,no,GT3,4,1,4,2,10,13,13,0,2,1,1,1,no
404,GP,M,15,U,A,3,2,services,other,home,mother,1,yes,yes,yes,no,LE3,4,2,2,2,15,16,17,0,0,1,1,1,no
405,GP,M,15,U,T,3,4,other,other,home,mother,1,yes,yes,yes,no,GT3,5,5,1,2,12,12,13,0,0,5,1,1,no
406,GP,F,15,U,T,4,4,teacher,health,reputation,mother,1,yes,yes,yes,no,GT3,3,3,3,2,14,14,14,0,2,2,1,2,no
407,GP,F,15,U,T,2,1,services,other,reputation,father,3,yes,yes,yes,no,GT3,5,2,2,3,10,12,13,0,0,4,1,1,no
408,GP,M,15,U,T,4,4,health,services,course,father,1,yes,yes,yes,no,LE3,4,3,3,1,12,13,12,0,0,5,1,3,yes
409,GP,M,15,U,T,4,3,teacher,other,course,mother,2,yes,yes,yes,no,GT3,5,4,3,2,12,12,13,0,0,3,1,2,no
410,GP,M,15,U,A,2,2,other,other,home,other,1,yes,yes,yes,yes,GT3,4,5,2,3,14,14,15,0,0,3,1,1,no
411,GP,F,16,U,T,4,4,health,other,home,mother,1,yes,yes,yes,no,GT3,4,4,4,1,17,17,17,0,6,2,1,2,no
412,GP,F,16,U,T,4,4,services,services,reputation,mother,1,yes,yes,yes,no,GT3,3,2,3,3,13,13,14,0,10,2,1,2,no
413,GP,F,16,U,T,3,3,other,other,reputation,mother,3,yes,no,yes,no,GT3,5,3,2,2,13,14,14,0,2,4,1,1,no
414,GP,M,17,U,T,3,2,services,services,course,mother,1,yes,yes,yes,no,GT3,5,5,5,1,8,8,7,3,2,5,2,4,yes
415,GP,M,16,U,T,4,3,health,other,home,father,1,yes,yes,yes,no,LE3,3,1,3,1,12,12,12,0,6,5,1,3,yes
416,GP,M,15,U,T,4,3,teacher,other,reputation,mother,1,yes,yes,yes,no,GT3,4,4,1,2,12,13,14,0,0,1,1,1,no
417,GP,M,15,U,T,4,4,health,health,other,father,1,yes,yes,yes,no,GT3,5,4,2,1,11,12,12,0,0,5,1,1,no
418,GP,M,16,U,T,4,2,teacher,other,course,mother,1,yes,yes,yes,no,LE3,4,5,1,2,12,13,14,0,0,5,1,3,yes
419,GP,M,16,U,T,2,2,other,other,reputation,mother,2,yes,yes,yes,no,LE3,5,4,4,2,10,10,10,0,2,5,2,4,yes
420,GP,F,15,R,T,2,4,services,health,course,mother,1,yes,yes,yes,no,GT3,4,3,2,3,10,11,10,0,2,5,1,1,no
421,GP,F,16,U,T,2,2,services,services,home,mother,1,no,yes,yes,no,GT3,1,2,2,1,10,11,12,0,6,5,1,3,yes
422,GP,M,15,U,T,2,2,other,other,home,mother,1,yes,yes,yes,no,GT3,4,2,2,1,11,12,12,0,8,5,1,2,no
423,GP,M,15,U,T,4,2,health,services,other,mother,1,yes,yes,yes,no,GT3,2,2,4,1,11,11,11,0,0,1,2,4,yes
424,GP,M,16,U,A,3,4,services,other,home,mother,1,yes,yes,yes,no,LE3,5,3,3,2,12,12,13,0,2,5,1,1,no
425,GP,M,16,U,T,4,4,teacher,teacher,home,mother,1,yes,yes,yes,yes,GT3,4,4,5,2,12,11,12,0,4,5,5,5,yes
426,GP,M,15,U,T,4,4,health,services,home,mother,1,no,yes,yes,no,GT3,5,4,2,2,10,11,11,0,0,5,3,4,yes
427,GP,M,15,U,T,4,4,services,services,reputation,mother,2,yes,yes,yes,no,GT3,4,3,1,2,15,15,15,0,2,5,1,1,no
428,GP,M,15,R,T,4,3,teacher,at_home,course,mother,1,yes,yes,yes,yes,GT3,4,5,2,2,13,14,15,0,0,5,1,1,no
429,GP,M,15,U,T,3,3,other,other,course,mother,1,no,yes,yes,no,LE3,5,3,2,2,13,12,12,0,0,2,1,1,no
430,GP,M,16,U,T,3,2,other,other,home,mother,1,no,yes,yes,no,GT3,5,4,3,1,12,12,12,0,4,5,1,1,no
431,GP,F,15,U,T,2,3,other,other,other,father,2,yes,no,yes,no,GT3,3,5,1,1,11,11,11,0,4,5,1,1,no
432,GP,M,15,U,T,4,3,teacher,services,home,mother,1,yes,yes,yes,no,LE3,5,4,3,3,14,14,14,0,0,4,1,1,no
433,GP,M,16,R,A,4,4,other,teacher,reputation,mother,2,yes,yes,yes,yes,GT3,2,4,3,3,13,13,13,0,4,5,1,1,no
434,GP,F,15,R,T,3,4,services,health,course,mother,1,yes,yes,yes,no,GT3,4,3,2,3,11,12,12,0,2,5,1,1,no
435,GP,F,15,R,T,2,2,at_home,other,reputation,mother,1,yes,no,yes,no,GT3,4,3,1,1,14,13,12,0,8,2,1,1,no
436,GP,F,16,U,T,2,2,other,other,home,mother,2,no,yes,yes,yes,LE3,3,3,3,2,11,11,10,0,16,3,1,2,no
437,GP,M,15,U,T,4,4,teacher,other,home,other,1,no,yes,yes,yes,LE3,5,4,3,1,10,11,11,0,8,5,2,4,yes
438,GP,M,15,U,T,4,4,services,teacher,course,father,1,yes,yes,yes,no,GT3,4,3,3,2,14,15,15,0,0,5,1,1,no
439,GP,M,15,U,T,2,2,services,services,course,father,1,yes,yes,yes,no,GT3,5,4,1,1,9,10,10,0,0,1,1,1,no
440,GP,F,16,U,T,2,2,other,at_home,course,father,2,yes,yes,yes,no,LE3,4,3,3,2,10,11,11,1,14,5,2,2,yes
441,GP,F,15,U,A,4,3,other,other,course,mother,1,yes,yes,yes,yes,LE3,5,2,2,2,10,11,11,0,4,5,1,1,no
442,GP,F,16,U,A,3,3,other,services,home,mother,1,yes,yes,yes,no,LE3,2,3,5,2,13,12,13,0,6,3,1,4,yes
443,GP,M,16,U,T,4,3,health,services,reputation,mother,1,yes,yes,yes,no,GT3,4,2,2,4,17,17,17,0,2,2,1,1,no
444,GP,M,15,U,T,4,2,teacher,other,home,mother,1,yes,no,yes,no,GT3,4,3,3,2,11,12,13,0,4,5,2,2,yes
445,GP,F,15,U,T,4,4,services,teacher,other,father,1,no,yes,yes,no,GT3,4,4,4,2,13,12,12,0,2,3,1,1,no
446,GP,F,16,U,T,2,2,services,services,course,mother,3,yes,yes,yes,no,LE3,4,3,3,2,14,13,13,0,0,4,2,3,yes
447,GP,F,15,U,T,4,2,health,other,other,mother,1,yes,yes,yes,no,LE3,4,3,3,2,16,14,16,0,0,5,1,1,no
448,GP,M,15,U,A,4,2,health,health,other,father,2,yes,no,yes,no,LE3,5,5,5,1,10,9,9,0,4,5,3,4,yes
449,GP,F,15,U,T,4,4,services,services,course,mother,1,yes,yes,yes,no,GT3,3,3,4,1,13,12,12,0,0,5,2,3,yes
450,GP,F,15,U,A,3,3,other,other,other,mother,1,yes,yes,yes,no,LE3,5,3,4,1,13,12,13,0,0,1,4,4,yes
451,GP,F,16,U,A,2,1,other,other,other,mother,1,yes,yes,yes,yes,GT3,5,3,4,2,12,13,12,0,2,2,1,1,no
452,GP,F,15,U,A,4,3,services,services,reputation,mother,1,yes,yes,yes,no,GT3,4,3,2,2,15,14,15,0,0,1,1,1,no
453,GP,M,15,U,T,4,4,teacher,health,reputation,mother,1,yes,no,yes,no,GT3,3,2,2,2,15,15,16,0,8,5,1,1,no
454,GP,M,15,U,T,1,2,other,at_home,home,father,1,yes,yes,yes,no,LE3,4,3,2,2,14,13,14,0,0,5,1,1,no
455,GP,F,16,U,T,4,2,services,other,course,mother,1,yes,yes,yes,no,GT3,4,2,3,2,16,15,16,0,2,5,1,1,no
456,GP,F,16,R,T,4,4,health,teacher,other,mother,1,yes,no,yes,no,GT3,2,4,4,2,17,16,16,0,0,4,2,3,yes
457,GP,F,16,U,T,1,1,services,services,course,father,4,no,yes,yes,yes,GT3,5,5,5,1,10,10,16,0,0,5,5,5,yes
458,GP,F,16,U,T,1,2,other,services,reputation,father,1,yes,yes,yes,no,LE3,4,4,3,2,13,13,10,0,0,1,1,1,no
459,GP,F,16,U,T,4,3,teacher,health,home,mother,1,yes,yes,yes,no,GT3,3,4,4,3,14,13,13,0,0,4,2,4,yes
460,GP,F,15,U,T,4,3,services,services,reputation,father,1,yes,yes,yes,yes,LE3,4,4,4,2,13,12,12,0,0,2,2,4,yes
461,GP,F,16,U,T,4,3,teacher,services,course,mother,3,yes,yes,yes,no,LE3,5,4,3,2,16,15,16,0,2,1,1,2,no
462,GP,M,15,U,A,4,4,other,services,reputation,mother,1,no,yes,yes,yes,GT3,1,3,3,4,11,12,12,0,0,3,5,5,yes
463,GP,F,16,U,T,3,1,services,other,course,mother,1,yes,yes,yes,no,GT3,4,3,3,4,10,9,10,0,0,5,1,2,no
464,GP,F,15,R,T,2,2,health,services,reputation,mother,2,yes,yes,yes,no,LE3,4,1,3,2,11,10,11,0,0,4,1,3,yes
465,GP,F,15,R,T,3,1,other,other,reputation,father,2,no,yes,yes,no,LE3,4,4,2,4,15,15,15,0,6,3,2,3,yes
466,GP,M,16,U,T,3,1,other,other,reputation,father,2,yes,yes,yes,no,GT3,4,3,2,4,13,11,11,0,2,5,1,1,no
467,GP,M,15,U,T,4,2,other,other,course,mother,1,yes,yes,yes,no,GT3,3,3,3,4,11,9,10,0,0,3,1,1,no
468,GP,F,15,R,T,1,1,other,other,reputation,mother,1,no,yes,yes,yes,GT3,3,3,4,2,13,11,11,0,2,5,2,4,yes
469,GP,M,16,U,T,3,1,other,other,reputation,mother,1,yes,no,yes,no,GT3,5,3,2,1,13,13,14,0,0,5,2,2,yes
470,GP,F,16,U,T,3,3,other,services,home,mother,1,yes,yes,yes,no,GT3,4,3,3,2,11,11,11,0,4,5,2,4,yes
471,GP,M,15,U,T,4,3,teacher,other,home,mother,1,yes,yes,yes,no,GT3,4,3,3,2,11,11,11,0,0,5,2,3,yes
472,GP,M,15,U,T,4,0,teacher,other,course,mother,2,yes,yes,yes,no,GT3,3,4,3,4,12,11,11,0,0,1,1,1,no
473,GP,F,16,U,T,2,2,other,other,reputation,mother,1,yes,yes,yes,yes,GT3,5,2,3,4,13,13,13,0,1,3,1,3,yes
474,GP,M,17,U,T,2,1,other,other,home,mother,2,yes,yes,no,no,GT3,4,5,1,1,9,9,10,3,0,3,1,1,no
475,GP,F,16,U,T,3,4,at_home,other,course,mother,1,yes,yes,yes,no,GT3,2,4,3,2,12,11,11,0,14,3,1,2,no
476,GP,M,15,U,T,2,3,other,services,course,father,1,no,yes,yes,yes,GT3,3,2,2,1,11,11,12,0,0,3,1,3,yes
477,GP,M,15,U,T,2,3,other,other,home,mother,1,no,yes,yes,no,GT3,5,3,2,3,10,9,9,0,2,5,1,2,no
478,GP,F,15,U,T,3,2,services,other,reputation,mother,1,yes,yes,yes,no,LE3,4,4,4,2,12,11,11,0,4,5,1,1,no
479,GP,M,15,U,T,2,2,services,services,home,mother,2,yes,yes,yes,no,LE3,5,3,3,2,13,12,13,0,2,4,1,3,yes
480,GP,F,15,U,T,1,1,other,other,home,father,1,no,yes,yes,no,GT3,4,3,2,2,13,12,12,0,2,4,2,3,yes
481,GP,F,15,U,T,4,4,services,services,reputation,father,2,yes,yes,yes,yes,GT3,4,4,4,2,12,11,12,0,4,5,2,3,yes
482,GP,F,16,U,T,2,2,at_home,other,course,mother,1,yes,no,yes,no,LE3,4,3,4,2,13,11,11,0,6,2,1,2,no
483,GP,F,15,U,T,4,2,other,other,reputation,mother,1,yes,yes,yes,no,GT3,5,3,3,3,15,15,15,0,4,1,1,3,yes
484,GP,M,16,U,T,2,2,services,other,reputation,father,2,no,yes,yes,no,GT3,4,4,2,2,12,10,11,0,6,3,1,1,no
485,GP,M,16,U,A,4,4,teacher,health,reputation,mother,1,yes,no,yes,no,LE3,4,1,3,2,9,9,10,0,6,5,3,5,yes
486,GP,F,16,U,T,3,3,other,other,home,mother,1,yes,yes,yes,yes,GT3,4,3,3,3,9,11,11,0,2,4,1,3,yes
487,GP,F,15,U,T,4,3,services,other,reputation,mother,1,yes,yes,yes,no,GT3,4,5,5,1,14,13,13,0,6,1,1,3,yes
488,GP,F,16,U,T,3,1,other,other,home,father,1,yes,no,yes,no,LE3,3,3,3,2,12,13,12,0,0,2,2,3,yes
489,GP,F,16,U,T,4,2,teacher,services,home,mother,2,yes,yes,yes,no,GT3,5,3,3,2,13,14,14,0,2,1,1,1,no
490,GP,M,15,U,T,2,2,services,health,reputation,mother,1,yes,yes,yes,no,LE3,4,3,4,4,11,12,12,0,2,4,1,1,no
491,GP,F,15,R,T,1,1,at_home,other,home,mother,2,yes,yes,yes,no,GT3,3,1,2,4,13,13,13,0,4,1,1,1,no
492,GP,M,16,R,T,4,3,services,other,reputation,mother,2,no,yes,yes,no,GT3,3,3,3,1,9,11,11,0,6,4,1,1,no
493,GP,F,16,U,T,2,1,other,other,course,mother,1,yes,no,yes,yes,GT3,4,3,5,2,13,12,12,0,0,5,1,1,no
494,GP,F,16,U,T,4,4,other,other,reputation,mother,1,no,yes,yes,no,GT3,5,3,4,1,12,13,13,0,4,1,1,2,no
495,GP,F,16,U,T,4,3,other,at_home,course,mother,1,yes,yes,yes,no,GT3,5,3,5,3,12,13,13,0,2,3,1,1,no
496,GP,M,16,U,T,4,4,services,services,other,mother,1,yes,yes,yes,no,GT3,4,5,5,1,9,9,8,0,12,4,5,5,yes
497,GP,M,16,U,T,4,4,services,teacher,other,father,1,yes,yes,yes,yes,GT3,4,4,3,3,16,16,16,0,0,4,1,1,no
498,GP,M,15,U,T,4,4,services,other,course,mother,1,no,yes,yes,no,GT3,5,3,3,1,12,13,12,0,2,5,1,1,no
499,GP,F,15,U,T,3,2,services,other,home,mother,2,yes,yes,yes,no,GT3,4,3,5,2,11,10,10,0,16,2,1,1,no
500,GP,M,15,U,A,3,4,services,other,course,mother,1,yes,yes,yes,no,GT3,5,4,4,2,16,16,16,0,0,1,1,1,no
501,GP,F,15,U,A,3,3,other,health,reputation,father,1,yes,no,yes,no,GT3,4,3,3,4,10,10,10,0,10,4,1,1,no
502,GP,F,15,U,T,2,2,other,other,course,mother,1,yes,yes,yes,no,GT3,5,1,2,4,10,10,10,0,4,3,1,1,no
503,GP,M,16,U,T,3,3,services,other,home,father,1,yes,yes,yes,no,GT3,5,3,3,3,13,14,14,0,4,5,1,1,no
504,GP,M,15,R,T,4,4,other,other,home,father,4,yes,yes,yes,yes,GT3,1,3,5,4,12,10,11,0,8,1,3,5,yes
505,GP,F,16,U,T,4,4,health,health,other,mother,1,yes,yes,yes,yes,LE3,5,4,5,3,15,15,14,0,2,4,1,1,no
506,GP,M,15,U,A,4,4,teacher,teacher,course,mother,1,yes,yes,yes,no,LE3,5,5,3,1,13,14,14,0,4,4,1,1,no
507,GP,F,16,R,T,3,3,services,other,reputation,father,1,yes,yes,yes,no,GT3,4,1,2,3,11,11,11,0,4,2,1,1,no
508,GP,F,16,U,T,2,2,at_home,other,home,mother,1,yes,yes,yes,no,GT3,3,1,2,2,8,10,10,1,12,5,1,1,no
509,GP,M,15,U,T,4,2,teacher,other,course,mother,1,yes,yes,yes,no,LE3,3,5,2,1,18,17,18,0,10,3,1,1,no
510,GP,M,15,R,T,2,1,health,services,reputation,mother,1,yes,yes,yes,yes,GT3,5,4,2,2,10,9,10,0,4,5,1,1,no
511,GP,M,16,U,T,4,4,teacher,teacher,course,father,1,yes,yes,yes,no,GT3,5,4,4,2,16,14,14,0,6,5,1,2,no
512,GP,M,15,U,T,4,4,other,teacher,reputation,father,2,yes,no,yes,no,GT3,4,4,3,2,16,15,16,0,4,2,1,1,no
513,GP,M,16,U,T,3,3,other,services,home,father,2,yes,yes,yes,no,GT3,5,4,2,1,14,14,15,0,6,5,1,1,no
514,GP,M,17,R,T,1,3,other,other,course,father,3,yes,yes,yes,no,GT3,5,2,4,2,12,11,11,1,14,5,1,4,yes
515,GP,M,15,U,T,3,4,other,other,reputation,father,1,yes,yes,yes,no,GT3,3,4,3,1,14,13,14,0,2,4,1,2,no
516,GP,F,15,U,T,1,2,at_home,services,course,mother,1,no,yes,yes,no,GT3,3,2,3,2,14,14,14,0,0,1,1,2,no
517,GP,M,15,U,T,2,2,services,services,home,father,1,yes,yes,yes,no,GT3,5,5,4,4,14,13,13,0,6,5,1,2,no
518,GP,F,16,U,T,2,4,other,health,course,father,2,yes,yes,yes,yes,LE3,4,2,2,2,14,12,13,0,2,5,1,2,no
519,GP,M,16,U,T,4,4,health,other,course,mother,1,yes,yes,yes,no,GT3,3,4,4,1,12,13,13,0,4,5,1,4,yes
520,GP,F,16,U,T,2,2,other,other,home,mother,1,yes,yes,yes,yes,GT3,5,4,4,2,12,11,11,0,0,5,1,1,no
521,GP,M,15,U,T,3,4,services,services,home,father,1,yes,yes,yes,no,GT3,5,5,5,1,9,9,9,0,2,5,3,2,yes
522,GP,F,15,U,A,3,4,other,other,home,mother,1,yes,yes,yes,yes,LE3,5,3,2,2,10,11,11,0,0,1,1,1,no
523,GP,F,19,U,T,0,1,at_home,other,course,other,1,no,no,no,no,GT3,3,4,2,2,9,10,11,2,0,5,1,1,no
524,GP,M,16,R,T,4,4,teacher,teacher,course,mother,1,yes,yes,yes,no,GT3,3,5,5,1,14,14,15,0,8,4,2,5,yes
525,GP,M,16,U,T,2,3,other,other,course,mother,2,no,yes,yes,yes,GT3,3,2,3,3,13,12,13,0,4,1,2,2,yes
526,GP,F,15,R,T,3,4,services,teacher,course,father,2,yes,yes,yes,yes,GT3,4,2,2,3,10,11,12,0,0,5,2,2,yes
527,GP,F,18,U,T,2,1,services,other,reputation,mother,1,yes,yes,no,yes,GT3,5,4,5,2,10,9,8,3,10,5,1,3,yes
528,GP,F,17,U,A,2,1,other,other,course,mother,3,yes,yes,yes,no,LE3,3,2,2,1,11,10,11,0,8,5,1,2,no
529,GP,F,15,U,T,1,1,at_home,other,course,mother,3,no,yes,yes,yes,GT3,4,3,3,1,11,12,13,0,6,4,1,2,no
530,GP,F,17,U,T,2,2,other,other,course,father,1,yes,yes,yes,yes,LE3,3,4,4,1,13,12,12,0,2,5,1,3,yes
531,GP,F,16,U,A,3,4,services,other,course,father,1,yes,yes,yes,no,GT3,3,2,1,1,15,13,14,0,12,5,1,4,yes
532,GP,M,16,U,T,2,1,at_home,other,course,mother,4,yes,no,yes,no,GT3,3,2,1,1,9,9,11,0,4,2,1,1,no
533,GP,F,16,U,A,2,2,other,other,home,mother,1,yes,no,yes,no,GT3,5,3,4,1,13,11,11,1,12,5,1,1,no
534,GP,M,15,R,T,3,4,at_home,teacher,course,mother,4,yes,no,yes,yes,GT3,5,3,3,2,12,11,11,0,2,5,1,1,no
535,GP,F,15,U,T,4,4,services,at_home,course,mother,1,yes,yes,yes,yes,GT3,4,3,3,3,13,14,15,0,4,5,1,1,no
536,GP,M,17,R,T,3,4,at_home,other,course,mother,3,yes,no,yes,no,GT3,5,4,5,2,10,9,10,0,2,5,2,4,yes
537,GP,F,16,R,T,1,1,at_home,other,course,mother,4,yes,no,yes,no,GT3,5,1,3,2,14,13,13,0,0,3,1,1,no
538,GP,M,18,U,T,3,1,services,services,course,mother,2,yes,yes,yes,yes,LE3,3,3,4,1,11,11,12,0,2,4,4,5,yes
539,GP,F,18,U,A,3,2,other,services,course,other,1,no,yes,yes,yes,GT3,4,3,3,3,12,11,11,0,10,5,5,1,yes
540,GP,F,16,R,T,1,1,other,services,reputation,mother,2,yes,no,yes,yes,GT3,3,3,3,1,12,11,11,0,8,1,1,2,no
541,GP,F,16,U,A,3,3,other,other,course,other,2,no,yes,yes,yes,GT3,4,3,2,1,9,9,10,0,4,5,1,1,no
542,GP,M,16,U,T,1,1,services,other,course,mother,1,yes,no,yes,yes,LE3,4,4,4,2,10,10,10,2,0,5,1,3,yes
543,GP,F,15,U,T,4,4,teacher,teacher,course,mother,2,yes,yes,yes,no,GT3,4,3,2,1,13,14,14,0,6,5,1,1,no
544,GP,F,15,R,T,1,1,other,other,course,mother,3,yes,yes,yes,yes,GT3,5,5,5,1,8,9,9,1,2,1,1,1,no
545,GP,M,15,U,T,4,3,teacher,services,course,father,2,yes,yes,yes,no,GT3,2,2,2,4,9,11,11,0,6,3,1,1,no
546,GP,F,15,U,A,3,3,services,services,home,mother,1,no,no,yes,yes,GT3,1,3,2,2,9,8,9,0,24,1,2,3,yes
547,GP,M,16,U,T,4,4,services,services,course,mother,1,yes,yes,yes,no,GT3,5,3,3,3,15,13,13,0,0,5,1,3,yes
548,GP,M,16,U,T,2,2,services,services,reputation,father,2,yes,yes,yes,no,LE3,2,3,3,1,12,11,11,0,4,2,2,2,yes
549,GP,F,15,U,T,4,4,teacher,services,course,mother,1,yes,yes,yes,no,GT3,4,2,2,3,13,13,13,0,2,5,1,1,no
550,GP,F,16,U,T,1,1,at_home,at_home,course,mother,1,yes,yes,yes,no,LE3,3,4,4,1,10,11,11,0,4,1,3,3,yes
551,GP,M,17,U,T,2,1,other,other,home,mother,1,yes,yes,yes,no,GT3,5,4,5,1,9,7,6,0,22,5,1,2,no
552,GP,F,15,U,T,1,1,other,services,course,father,1,yes,yes,yes,no,GT3,4,4,2,2,12,12,12,0,0,5,1,2,no
553,GP,F,15,U,A,2,1,at_home,other,home,mother,2,yes,yes,no,yes,LE3,4,4,2,1,11,10,10,0,0,5,1,1,no
554,GP,F,15,U,T,3,2,health,services,home,father,1,yes,yes,yes,no,GT3,3,3,2,2,11,11,11,1,2,3,1,1,no
555,GP,F,15,U,T,1,2,at_home,other,course,mother,1,no,yes,yes,no,GT3,4,3,2,2,13,12,13,0,6,5,1,1,no
556,GP,F,15,U,T,1,2,at_home,services,course,father,1,no,no,yes,yes,GT3,2,3,4,2,11,11,11,0,6,1,2,4,yes
557,GP,M,16,U,T,4,4,teacher,teacher,course,mother,1,yes,yes,no,yes,GT3,3,3,2,1,9,9,8,0,16,5,2,1,no
558,GP,M,15,U,A,2,1,services,other,course,mother,4,yes,yes,yes,no,LE3,4,5,5,1,12,11,11,0,0,5,2,5,yes
559,GP,M,18,U,T,1,1,other,other,course,mother,1,yes,yes,no,yes,LE3,2,3,5,1,11,9,0,2,0,4,2,5,yes
560,GP,M,16,U,T,2,1,at_home,other,course,mother,1,yes,no,yes,yes,LE3,4,4,4,1,9,10,10,1,6,5,3,5,yes
561,GP,F,15,R,T,3,3,services,services,reputation,other,2,yes,yes,yes,yes,GT3,4,2,1,3,13,13,13,0,2,3,2,3,yes
562,GP,M,19,U,T,3,2,services,at_home,home,mother,1,yes,yes,no,yes,GT3,4,5,4,1,11,9,11,0,6,4,1,1,no
563,GP,F,17,U,T,4,4,other,teacher,course,mother,1,yes,no,yes,yes,GT3,4,2,1,1,13,13,13,0,0,4,1,1,no
564,GP,M,15,R,T,2,3,at_home,services,course,mother,1,yes,no,yes,no,GT3,4,4,4,2,7,8,8,0,0,1,1,1,no
565,GP,M,17,R,T,1,2,other,other,reputation,mother,1,yes,no,yes,no,LE3,2,2,2,1,9,8,10,3,14,5,3,3,yes
566,GP,F,18,R,T,1,1,at_home,other,course,mother,3,no,no,yes,no,GT3,5,2,5,1,11,10,11,3,6,4,1,5,yes
567,GP,M,16,R,T,2,2,at_home,other,course,mother,3,no,no,yes,no,GT3,4,2,2,1,12,10,11,0,4,3,1,2,no
568,GP,M,16,U,T,3,3,other,services,course,father,1,yes,yes,yes,yes,GT3,4,5,5,2,10,10,1,1,0,5,4,4,yes
569,GP,M,16,U,T,1,2,health,services,course,mother,2,no,yes,yes,no,LE3,4,4,5,1,9,8,10,2,0,5,3,5,yes
570,GP,M,17,R,T,2,1,at_home,other,course,mother,2,yes,yes,no,yes,LE3,3,3,2,1,8,8,9,1,8,5,2,2,yes
571,GP,M,17,R,T,3,2,other,other,course,mother,2,yes,yes,yes,yes,GT3,4,4,4,2,7,6,8,2,4,3,1,4,yes
572,GP,M,15,U,T,1,2,other,other,course,mother,2,yes,no,yes,no,LE3,4,4,4,1,8,9,10,0,2,5,2,4,yes
573,GP,M,16,U,T,1,3,at_home,services,course,father,1,yes,yes,no,no,GT3,5,3,3,1,9,8,8,1,2,2,1,4,yes
574,GP,M,17,R,T,1,1,other,services,course,mother,4,yes,no,no,yes,LE3,5,3,5,2,8,8,8,0,0,5,1,5,yes
575,GP,M,17,U,T,3,2,services,services,course,mother,2,no,no,no,no,GT3,4,5,2,1,8,7,8,3,10,2,1,1,no
576,GP,M,16,U,T,2,2,other,other,course,father,1,yes,yes,no,no,GT3,4,3,5,2,9,10,11,0,0,4,2,4,yes
577,GP,F,16,U,T,4,2,health,services,home,father,1,yes,yes,yes,yes,GT3,4,2,3,2,17,17,18,0,0,3,1,1,no
578,GP,F,16,U,T,2,2,other,other,home,mother,1,no,yes,yes,no,GT3,5,1,5,2,12,12,13,0,0,4,1,1,no
579,GP,F,16,U,T,4,4,health,health,reputation,mother,1,yes,yes,yes,yes,GT3,4,4,2,2,16,16,17,0,0,3,1,1,no
580,GP,M,16,U,T,3,4,other,other,course,father,3,no,yes,yes,no,GT3,3,4,5,1,9,9,10,1,4,2,2,4,yes
581,GP,M,16,U,T,1,0,other,other,reputation,mother,2,yes,yes,yes,yes,GT3,4,3,2,2,16,17,18,0,0,3,1,1,no
582,GP,M,17,U,T,4,4,teacher,other,reputation,mother,1,yes,yes,yes,no,LE3,4,4,4,2,11,9,10,0,0,5,1,3,yes
583,GP,F,16,U,T,1,3,at_home,services,home,mother,1,no,yes,yes,yes,GT3,4,3,5,2,14,13,13,0,0,3,1,1,no
584,GP,F,16,U,T,3,3,other,other,reputation,mother,2,yes,yes,yes,no,LE3,4,4,5,2,14,14,15,0,0,4,1,1,no
585,GP,M,17,U,T,4,3,teacher,other,course,mother,2,yes,yes,yes,no,LE3,4,4,4,2,10,11,11,0,0,4,4,4,yes
586,GP,F,16,U,T,2,2,services,other,reputation,mother,2,no,yes,yes,no,GT3,3,4,4,2,13,12,14,0,0,5,1,4,yes
587,GP,M,17,U,T,3,3,other,other,reputation,father,1,no,yes,yes,no,GT3,4,3,4,2,11,9,10,0,4,4,1,4,yes
588,GP,M,16,R,T,4,2,teacher,services,other,mother,1,yes,yes,yes,yes,GT3,4,3,3,1,10,9,11,0,8,3,3,4,yes
